date,unemp_rate,job_openings_index,hires_index,quits_index,cpi_index,real_openings_index,yoy_unemp_rate,yoy_job_openings_index
1949-09-01,6.6,,,,9.183002745234505,,73.6842105263158,
1949-10-01,7.9,,,,9.152070525461085,,113.51351351351352,
1949-11-01,6.4,,,,9.163670107876117,,68.42105263157896,
1949-12-01,6.6,,,,9.128871360631017,,64.99999999999999,
1950-01-01,6.5,,,,9.090206085914241,,51.162790697674424,
1950-02-01,6.4,,,,9.128871360631017,,36.170212765957444,
1950-03-01,6.3,,,,9.14047094304605,,26.0,
1950-04-01,5.8,,,,9.144337470517726,,9.433962264150942,
1950-05-01,5.5,,,,9.19073580017786,,-9.836065573770492,
1950-06-01,5.4,,,,9.233267602366315,,-12.903225806451612,
1950-07-01,5.0,,,,9.30673162432819,,-25.373134328358216,
1950-08-01,4.5,,,,9.356996481460001,,-33.82352941176471,
1950-09-01,4.4,,,,9.411127866063488,,-33.33333333333333,
1950-10-01,4.2,,,,9.472992305610331,,-46.83544303797469,
1950-11-01,4.2,,,,9.511657580327109,,-34.375,
1950-12-01,4.3,,,,9.658585624250861,,-34.84848484848485,
1951-01-01,3.7,,,,9.813246723117967,,-43.07692307692308,
1951-02-01,3.4,,,,9.987240459343463,,-46.875,
1951-03-01,3.4,,,,10.006573096701851,,-46.03174603174603,
1951-04-01,3.1,,,,10.022039206588564,,-46.551724137931025,
1951-05-01,3.0,,,,10.049104898890306,,-45.45454545454546,
1951-06-01,3.2,,,,10.02590573406024,,-40.74074074074075,
1951-07-01,3.1,,,,10.018172679116885,,-38.0,
1951-08-01,3.1,,,,9.998840041758497,,-31.11111111111111,
1951-09-01,3.3,,,,10.064571008777017,,-25.00000000000001,
1951-10-01,3.5,,,,10.114835865908828,,-16.666666666666675,
1951-11-01,3.5,,,,10.17670030545567,,-16.666666666666675,
1951-12-01,3.1,,,,10.234698217530836,,-27.90697674418604,
1952-01-01,3.2,,,,10.22696516258748,,-13.513513513513509,
1952-02-01,3.1,,,,10.21149905270077,,-8.823529411764696,
1952-03-01,2.9,,,,10.203765997757415,,-14.70588235294118,
1952-04-01,2.9,,,,10.230831690059158,,-6.451612903225811,
1952-05-01,3.0,,,,10.234698217530836,,0.0,
1952-06-01,3.0,,,,10.257897382360902,,-6.25,
1952-07-01,3.2,,,,10.315895294436068,,3.2258064516129004,
1952-08-01,3.4,,,,10.319761821907745,,9.677419354838701,
1952-09-01,3.1,,,,10.296562657077677,,-6.060606060606055,
1952-10-01,3.0,,,,10.319761821907745,,-14.28571428571429,
1952-11-01,2.8,,,,10.319761821907745,,-20.000000000000007,
1952-12-01,2.7,,,,10.327494876851102,,-12.903225806451612,
1953-01-01,2.9,,,,10.300429184549357,,-9.37500000000001,
1953-02-01,2.6,,,,10.281096547190968,,-16.129032258064512,
1953-03-01,2.6,,,,10.296562657077677,,-10.344827586206895,
1953-04-01,2.7,,,,10.319761821907745,,-6.896551724137923,
1953-05-01,2.5,,,,10.323628349379423,,-16.666666666666664,
1953-06-01,2.5,,,,10.350694041681166,,-16.666666666666664,
1953-07-01,2.6,,,,10.35842709662452,,-18.75,
1953-08-01,2.7,,,,10.381626261454588,,-20.58823529411764,
1953-09-01,2.9,,,,10.397092371341298,,-6.451612903225811,
1953-10-01,3.1,,,,10.420291536171364,,3.3333333333333437,
1953-11-01,3.5,,,,10.381626261454588,,25.0,
1953-12-01,4.5,,,,10.389359316397943,,66.66666666666666,
1954-01-01,4.9,,,,10.416425008699688,,68.96551724137933,
1954-02-01,5.2,,,,10.435757646058075,,100.0,
1954-03-01,5.7,,,,10.41255848122801,,119.23076923076925,
1954-04-01,5.9,,,,10.385492788926264,,118.5185185185185,
1954-05-01,5.9,,,,10.41255848122801,,136.00000000000003,
1954-06-01,5.6,,,,10.416425008699688,,123.99999999999997,
1954-07-01,5.8,,,,10.385492788926264,,123.07692307692308,
1954-08-01,6.0,,,,10.381626261454588,,122.22222222222219,
1954-09-01,6.1,,,,10.366160151567877,,110.34482758620689,
1954-10-01,5.7,,,,10.331361404322777,,83.87096774193547,
1954-11-01,5.3,,,,10.354560569152845,,51.42857142857142,
1954-12-01,5.0,,,,10.350694041681166,,11.111111111111116,
1955-01-01,4.9,,,,10.350694041681166,,0.0,
1955-02-01,4.7,,,,10.370026679039555,,-9.615384615384615,
1955-03-01,4.6,,,,10.35842709662452,,-19.298245614035093,
1955-04-01,4.7,,,,10.35842709662452,,-20.33898305084746,
1955-05-01,4.3,,,,10.350694041681166,,-27.118644067796616,
1955-06-01,4.2,,,,10.327494876851102,,-24.99999999999999,
1955-07-01,4.0,,,,10.346827514209489,,-31.034482758620683,
1955-08-01,4.2,,,,10.331361404322777,,-29.999999999999993,
1955-09-01,4.1,,,,10.381626261454588,,-32.786885245901644,
1955-10-01,4.3,,,,10.370026679039555,,-24.56140350877194,
1955-11-01,4.2,,,,10.39322584386962,,-20.75471698113207,
1955-12-01,4.2,,,,10.389359316397943,,-15.999999999999993,
1956-01-01,4.0,,,,10.373893206511232,,-18.36734693877552,
1956-02-01,3.9,,,,10.385492788926264,,-17.021276595744684,
1956-03-01,4.2,,,,10.397092371341298,,-8.695652173913038,
1956-04-01,4.0,,,,10.41255848122801,,-14.893617021276595,
1956-05-01,4.3,,,,10.451223755944786,,0.0,
1956-06-01,4.3,,,,10.497622085604918,,2.3809523809523725,
1956-07-01,4.4,,,,10.551753470208405,,10.000000000000009,
1956-08-01,4.1,,,,10.55948652515176,,-2.3809523809523947,
1956-09-01,3.9,,,,10.574952635038473,,-4.8780487804877986,
1956-10-01,3.9,,,,10.636817074585316,,-9.302325581395344,
1956-11-01,4.3,,,,10.636817074585316,,2.3809523809523725,
1956-12-01,4.2,,,,10.683215404245447,,0.0,
1957-01-01,4.2,,,,10.69868151413216,,5.000000000000004,
1957-02-01,3.9,,,,10.748946371263967,,0.0,
1957-03-01,3.7,,,,10.772145536094033,,-11.904761904761907,
1957-04-01,3.9,,,,10.799211228395777,,-2.500000000000002,
1957-05-01,4.1,,,,10.826276920697522,,-4.651162790697683,
1957-06-01,4.3,,,,10.868808722885976,,0.0,
1957-07-01,4.2,,,,10.899740942659399,,-4.545454545454552,
1957-08-01,4.1,,,,10.934539689904497,,0.0,
1957-09-01,4.4,,,,10.950005799791208,,12.820512820512842,
1957-10-01,4.5,,,,10.950005799791208,,15.384615384615397,
1957-11-01,5.1,,,,10.984804547036306,,18.604651162790688,
1957-12-01,5.2,,,,11.008003711866372,,23.809523809523814,
1958-01-01,5.8,,,,11.073734678884895,,38.095238095238095,
1958-02-01,6.4,,,,11.09693384371496,,64.10256410256412,
1958-03-01,6.7,,,,11.16266481073348,,81.08108108108108,
1958-04-01,7.4,,,,11.189730503035225,,89.74358974358975,
1958-05-01,7.4,,,,11.189730503035225,,80.4878048780488,
1958-06-01,7.3,,,,11.178130920620191,,69.76744186046513,
1958-07-01,7.5,,,,11.170397865676836,,78.57142857142856,
1958-08-01,7.4,,,,11.189730503035225,,80.4878048780488,
1958-09-01,7.1,,,,11.178130920620191,,61.36363636363635,
1958-10-01,6.7,,,,11.178130920620191,,48.88888888888889,
1958-11-01,6.2,,,,11.193597030506902,,21.568627450980404,
1958-12-01,6.2,,,,11.201330085450255,,19.23076923076923,
1959-01-01,6.0,,,,11.216796195336968,,3.4482758620689724,
1959-02-01,5.9,,,,11.21292966786529,,-7.8125,
1959-03-01,5.6,,,,11.201330085450255,,-16.417910447761198,
1959-04-01,5.2,,,,11.205196612921934,,-29.729729729729726,
1959-05-01,5.1,,,,11.228395777752,,-31.081081081081084,
1959-06-01,5.0,,,,11.255461470053744,,-31.506849315068497,
1959-07-01,5.1,,,,11.270927579940455,,-32.00000000000001,
1959-08-01,5.2,,,,11.282527162355489,,-29.729729729729726,
1959-09-01,5.5,,,,11.309592854657232,,-22.535211267605625,
1959-10-01,5.7,,,,11.34825812937401,,-14.925373134328357,
1959-11-01,5.8,,,,11.34825812937401,,-6.451612903225811,
1959-12-01,5.3,,,,11.371457294204076,,-14.516129032258075,
1960-01-01,5.2,,,,11.355991184317366,,-13.33333333333333,
1960-02-01,4.8,,,,11.371457294204076,,-18.644067796610177,
1960-03-01,5.4,,,,11.371457294204076,,-3.5714285714285587,
1960-04-01,5.2,,,,11.421722151335885,,0.0,
1960-05-01,5.1,,,,11.433321733750919,,0.0,
1960-06-01,5.4,,,,11.448787843637628,,8.000000000000007,
1960-07-01,5.5,,,,11.425588678807564,,7.843137254901977,
1960-08-01,5.6,,,,11.448787843637628,,7.692307692307687,
1960-09-01,5.5,,,,11.448787843637628,,0.0,
1960-10-01,6.1,,,,11.502919228241117,,7.017543859649122,
1960-11-01,6.1,,,,11.514518810656151,,5.1724137931034475,
1960-12-01,6.6,,,,11.526118393071183,,24.52830188679245,
1961-01-01,6.6,,,,11.537717975486215,,26.923076923076916,
1961-02-01,6.9,,,,11.537717975486215,,43.75000000000002,
1961-03-01,6.9,,,,11.537717975486215,,27.777777777777768,
1961-04-01,7.0,,,,11.526118393071183,,34.615384615384606,
1961-05-01,7.1,,,,11.537717975486215,,39.2156862745098,
1961-06-01,6.9,,,,11.537717975486215,,27.777777777777768,
1961-07-01,7.0,,,,11.56865019525964,,27.27272727272727,
1961-08-01,6.6,,,,11.576383250202992,,17.85714285714286,
1961-09-01,6.7,,,,11.591849360089704,,21.818181818181827,
1961-10-01,6.5,,,,11.591849360089704,,6.557377049180335,
1961-11-01,6.1,,,,11.591849360089704,,0.0,
1961-12-01,6.0,,,,11.603448942504738,,-9.090909090909083,
1962-01-01,5.8,,,,11.615048524919768,,-12.121212121212121,
1962-02-01,5.5,,,,11.642114217221513,,-20.28985507246377,
1962-03-01,5.6,,,,11.66531338205158,,-18.840579710144933,
1962-04-01,5.6,,,,11.68077949193829,,-20.000000000000007,
1962-05-01,5.5,,,,11.692379074353324,,-22.535211267605625,
1962-06-01,5.5,,,,11.68077949193829,,-20.28985507246377,
1962-07-01,5.4,,,,11.684646019409968,,-22.857142857142854,
1962-08-01,5.7,,,,11.707845184240034,,-13.636363636363624,
1962-09-01,5.6,,,,11.761976568843522,,-16.417910447761198,
1962-10-01,5.4,,,,11.746510458956811,,-16.92307692307692,
1962-11-01,5.7,,,,11.746510458956811,,-6.5573770491803245,
1962-12-01,5.5,,,,11.746510458956811,,-8.333333333333337,
1963-01-01,5.7,,,,11.769709623786879,,-1.724137931034475,
1963-02-01,5.9,,,,11.785175733673588,,7.272727272727275,
1963-03-01,5.7,,,,11.796775316088622,,1.7857142857143016,
1963-04-01,5.7,,,,11.785175733673588,,1.7857142857143016,
1963-05-01,5.9,,,,11.796775316088622,,7.272727272727275,
1963-06-01,5.6,,,,11.835440590805398,,1.8181818181818077,
1963-07-01,5.6,,,,11.86637281057882,,3.703703703703698,
1963-08-01,5.4,,,,11.889571975408886,,-5.263157894736836,
1963-09-01,5.5,,,,11.877972392993852,,-1.7857142857142794,
1963-10-01,5.5,,,,11.889571975408886,,1.8518518518518379,
1963-11-01,5.7,,,,11.90117155782392,,0.0,
1963-12-01,5.5,,,,11.939836832540696,,0.0,
1964-01-01,5.6,,,,11.963035997370762,,-1.7543859649122862,
1964-02-01,5.4,,,,11.951436414955728,,-8.47457627118644,
1964-03-01,5.4,,,,11.963035997370762,,-5.263157894736836,
1964-04-01,5.3,,,,11.966902524842439,,-7.017543859649134,
1964-05-01,5.1,,,,11.978502107257473,,-13.559322033898313,
1964-06-01,5.2,,,,11.990101689672505,,-7.142857142857128,
1964-07-01,4.9,,,,11.993968217144182,,-12.49999999999999,
1964-08-01,5.0,,,,12.005567799559216,,-7.407407407407418,
1964-09-01,5.1,,,,12.017167381974248,,-7.272727272727275,
1964-10-01,5.1,,,,12.03263349186096,,-7.272727272727275,
1964-11-01,4.8,,,,12.06743223910606,,-15.789473684210531,
1964-12-01,5.0,,,,12.082898348992769,,-9.090909090909093,
1965-01-01,4.9,,,,12.094497931407803,,-12.49999999999999,
1965-02-01,5.1,,,,12.094497931407803,,-5.55555555555557,
1965-03-01,4.7,,,,12.106097513822837,,-12.962962962962965,
1965-04-01,4.8,,,,12.13316320612458,,-9.433962264150942,
1965-05-01,4.6,,,,12.171828480841357,,-9.80392156862745,
1965-06-01,4.6,,,,12.222093337973167,,-11.538461538461553,
1965-07-01,4.4,,,,12.210493755558133,,-10.204081632653061,
1965-08-01,4.4,,,,12.1988941731431,,-11.99999999999999,
1965-09-01,4.3,,,,12.225959865444844,,-15.686274509803921,
1965-10-01,4.2,,,,12.237559447859876,,-17.647058823529406,
1965-11-01,4.1,,,,12.276224722576654,,-14.583333333333337,
1965-12-01,4.0,,,,12.314889997293431,,-19.999999999999996,
1966-01-01,4.0,,,,12.326489579708463,,-18.36734693877552,
1966-02-01,3.8,,,,12.403820129142016,,-25.49019607843137,
1966-03-01,3.8,,,,12.442485403858793,,-19.14893617021277,
1966-04-01,3.8,,,,12.481150678575572,,-20.833333333333336,
1966-05-01,3.9,,,,12.508216370877316,,-15.217391304347816,
1966-06-01,3.8,,,,12.51981595329235,,-17.391304347826086,
1966-07-01,3.8,,,,12.546881645594093,,-13.636363636363647,
1966-08-01,3.8,,,,12.624212195027646,,-13.636363636363647,
1966-09-01,3.7,,,,12.662877469744425,,-13.953488372093014,
1966-10-01,3.7,,,,12.7015427444612,,-11.904761904761907,
1966-11-01,3.6,,,,12.713142326876234,,-12.195121951219502,
1966-12-01,3.8,,,,12.728608436762945,,-5.000000000000004,
1967-01-01,3.9,,,,12.720875381819589,,-2.500000000000002,
1967-02-01,3.8,,,,12.759540656536364,,0.0,
1967-03-01,3.8,,,,12.759540656536364,,0.0,
1967-04-01,3.8,,,,12.798205931253143,,0.0,
1967-05-01,3.8,,,,12.798205931253143,,-2.564102564102566,
1967-06-01,3.9,,,,12.875536480686694,,2.6315789473684292,
1967-07-01,3.8,,,,12.91420175540347,,0.0,
1967-08-01,3.8,,,,12.952867030120249,,0.0,
1967-09-01,3.8,,,,12.991532304837028,,2.7027027027026973,
1967-10-01,4.0,,,,13.030197579553803,,8.108108108108091,
1967-11-01,3.9,,,,13.107528128987356,,8.333333333333325,
1967-12-01,3.8,,,,13.146193403704135,,0.0,
1968-01-01,3.7,,,,13.18485867842091,,-5.128205128205121,
1968-02-01,3.8,,,,13.22352395313769,,0.0,
1968-03-01,3.7,,,,13.262189227854462,,-2.631578947368407,
1968-04-01,3.5,,,,13.30085450257124,,-7.894736842105255,
1968-05-01,3.5,,,,13.339519777288016,,-7.894736842105255,
1968-06-01,3.7,,,,13.41685032672157,,-5.128205128205121,
1968-07-01,3.7,,,,13.494180876155124,,-2.631578947368407,
1968-08-01,3.5,,,,13.532846150871903,,-7.894736842105255,
1968-09-01,3.4,,,,13.571511425588682,,-10.526315789473683,
1968-10-01,3.4,,,,13.648841975022233,,-15.000000000000002,
1968-11-01,3.4,,,,13.687507249739008,,-12.82051282051282,
1968-12-01,3.4,,,,13.764837799172563,,-10.526315789473683,
1969-01-01,3.4,,,,13.803503073889342,,-8.108108108108114,
1969-02-01,3.4,,,,13.842168348606116,,-10.526315789473683,
1969-03-01,3.4,,,,13.95816417275645,,-8.108108108108114,
1969-04-01,3.4,,,,14.03549472219,,-2.857142857142858,
1969-05-01,3.4,,,,14.074159996906776,,-2.857142857142858,
1969-06-01,3.5,,,,14.151490546340332,,-5.405405405405405,
1969-07-01,3.5,,,,14.228821095773887,,-5.405405405405405,
1969-08-01,3.5,,,,14.267486370490662,,0.0,
1969-09-01,3.7,,,,14.344816919924217,,8.823529411764719,
1969-10-01,3.7,,,,14.422147469357768,,8.823529411764719,
1969-11-01,3.5,,,,14.499478018791322,,2.941176470588247,
1969-12-01,3.5,,,,14.576808568224878,,2.941176470588247,
1970-01-01,3.9,,,,14.65413911765843,,14.705882352941169,
1970-02-01,4.2,,,,14.731469667091984,,23.529411764705888,
1970-03-01,4.4,,,,14.808800216525539,,29.41176470588236,
1970-04-01,4.6,,,,14.886130765959093,,35.29411764705881,
1970-05-01,4.8,,,,14.924796040675869,,41.176470588235304,
1970-06-01,4.9,,,,15.002126590109421,,40.000000000000014,
1970-07-01,5.0,,,,15.0407918648262,,42.85714285714286,
1970-08-01,5.1,,,,15.079457139542976,,45.71428571428571,
1970-09-01,5.4,,,,15.15678768897653,,45.945945945945944,
1970-10-01,5.5,,,,15.234118238410083,,48.64864864864864,
1970-11-01,5.9,,,,15.311448787843638,,68.57142857142857,
1970-12-01,6.1,,,,15.388779337277189,,74.28571428571426,
1971-01-01,5.9,,,,15.427444611993968,,51.2820512820513,
1971-02-01,5.9,,,,15.427444611993968,,40.47619047619049,
1971-03-01,6.0,,,,15.466109886710747,,36.36363636363635,
1971-04-01,5.9,,,,15.504775161427522,,28.260869565217405,
1971-05-01,5.9,,,,15.582105710861075,,22.916666666666675,
1971-06-01,5.9,,,,15.65943626029463,,20.408163265306122,
1971-07-01,6.0,,,,15.698101535011407,,19.999999999999996,
1971-08-01,6.1,,,,15.736766809728184,,19.6078431372549,
1971-09-01,6.0,,,,15.77543208444496,,11.111111111111093,
